item_id, type, equip_pos, open_level, role_limit, unique, change_shape, sale_currency_type, sale_price, strengthenable, strength_level_limit, can_has_hole, base_attr_1, base_attr_1_value, base_attr_2, base_attr_2_value, base_attr_3, base_attr_3_value, stone_slots, quality_level, extra_attr_random, extra_attr_count, extra_attr_packid, extra_attr_1, extra_attr_1_value, extra_attr_2, extra_attr_2_value, extra_attr_3, extra_attr_3_value, extra_attr_4, extra_attr_4_value, extra_attr_5, extra_attr_5_value, 
132801 ,  2 ,  2 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  10 ,  420 ,  12 ,  410 ,  29 ,  91 ,  1 ,  2 ,  1 ,  1 ,  308003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
133801 ,  2 ,  2 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  10 ,  564 ,  12 ,  554 ,  29 ,  123 ,  2 ,  3 ,  1 ,  2 ,  308003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
132802 ,  2 ,  2 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  10 ,  410 ,  12 ,  420 ,  29 ,  91 ,  1 ,  2 ,  1 ,  1 ,  308001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
133802 ,  2 ,  2 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  10 ,  554 ,  12 ,  564 ,  29 ,  123 ,  2 ,  3 ,  1 ,  2 ,  308001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
132803 ,  2 ,  2 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  10 ,  415 ,  12 ,  410 ,  29 ,  91 ,  1 ,  2 ,  1 ,  1 ,  308002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
133803 ,  2 ,  2 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  10 ,  559 ,  12 ,  554 ,  29 ,  123 ,  2 ,  3 ,  1 ,  2 ,  308002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
171200 ,  6 ,  6 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  2 ,  236 ,  10 ,  70 ,  12 ,  70 ,  1 ,  1 ,  1 ,  1 ,  302000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172200 ,  6 ,  6 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  2 ,  318 ,  10 ,  95 ,  12 ,  95 ,  1 ,  2 ,  1 ,  1 ,  302000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173200 ,  6 ,  6 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  2 ,  430 ,  10 ,  129 ,  12 ,  129 ,  2 ,  3 ,  1 ,  2 ,  302000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
171300 ,  6 ,  6 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  2 ,  316 ,  10 ,  94 ,  12 ,  94 ,  1 ,  1 ,  1 ,  1 ,  303000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172300 ,  6 ,  6 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  2 ,  426 ,  10 ,  127 ,  12 ,  127 ,  1 ,  2 ,  1 ,  1 ,  303000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173300 ,  6 ,  6 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  2 ,  575 ,  10 ,  172 ,  12 ,  172 ,  2 ,  3 ,  1 ,  2 ,  303000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
171401 ,  6 ,  6 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  366 ,  10 ,  116 ,  12 ,  106 ,  1 ,  1 ,  1 ,  1 ,  304003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172401 ,  6 ,  6 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  490 ,  10 ,  154 ,  12 ,  144 ,  1 ,  2 ,  1 ,  1 ,  304003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173401 ,  6 ,  6 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  658 ,  10 ,  204 ,  12 ,  194 ,  2 ,  3 ,  1 ,  2 ,  304003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
171402 ,  6 ,  6 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  356 ,  10 ,  106 ,  12 ,  116 ,  1 ,  1 ,  1 ,  1 ,  304001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172402 ,  6 ,  6 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  480 ,  10 ,  144 ,  12 ,  154 ,  1 ,  2 ,  1 ,  1 ,  304001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173402 ,  6 ,  6 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  648 ,  10 ,  194 ,  12 ,  204 ,  2 ,  3 ,  1 ,  2 ,  304001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
171403 ,  6 ,  6 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  361 ,  10 ,  111 ,  12 ,  106 ,  1 ,  1 ,  1 ,  1 ,  304002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172403 ,  6 ,  6 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  485 ,  10 ,  149 ,  12 ,  144 ,  1 ,  2 ,  1 ,  1 ,  304002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173403 ,  6 ,  6 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  653 ,  10 ,  199 ,  12 ,  194 ,  2 ,  3 ,  1 ,  2 ,  304002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
174400 ,  6 ,  6 ,  1 ,  0 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  875 ,  10 ,  262 ,  12 ,  262 ,  3 ,  4 ,  1 ,  3 ,  304000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172501 ,  6 ,  6 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  598 ,  10 ,  186 ,  12 ,  176 ,  1 ,  2 ,  1 ,  1 ,  305003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173501 ,  6 ,  6 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  804 ,  10 ,  248 ,  12 ,  238 ,  2 ,  3 ,  1 ,  2 ,  305003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172502 ,  6 ,  6 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  588 ,  10 ,  176 ,  12 ,  186 ,  1 ,  2 ,  1 ,  1 ,  305001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173502 ,  6 ,  6 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  794 ,  10 ,  238 ,  12 ,  248 ,  2 ,  3 ,  1 ,  2 ,  305001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172503 ,  6 ,  6 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  593 ,  10 ,  181 ,  12 ,  176 ,  1 ,  2 ,  1 ,  1 ,  305002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173503 ,  6 ,  6 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  799 ,  10 ,  243 ,  12 ,  238 ,  2 ,  3 ,  1 ,  2 ,  305002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172601 ,  6 ,  6 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  706 ,  10 ,  218 ,  12 ,  208 ,  1 ,  2 ,  1 ,  1 ,  306003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173601 ,  6 ,  6 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  950 ,  10 ,  292 ,  12 ,  282 ,  2 ,  3 ,  1 ,  2 ,  306003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
174601 ,  6 ,  6 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  1279 ,  10 ,  390 ,  12 ,  380 ,  3 ,  4 ,  1 ,  3 ,  306003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172602 ,  6 ,  6 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  696 ,  10 ,  208 ,  12 ,  218 ,  1 ,  2 ,  1 ,  1 ,  306001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173602 ,  6 ,  6 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  940 ,  10 ,  282 ,  12 ,  292 ,  2 ,  3 ,  1 ,  2 ,  306001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
174602 ,  6 ,  6 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  1269 ,  10 ,  380 ,  12 ,  390 ,  3 ,  4 ,  1 ,  3 ,  306001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172603 ,  6 ,  6 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  701 ,  10 ,  213 ,  12 ,  208 ,  1 ,  2 ,  1 ,  1 ,  306002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173603 ,  6 ,  6 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  945 ,  10 ,  287 ,  12 ,  282 ,  2 ,  3 ,  1 ,  2 ,  306002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
174603 ,  6 ,  6 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  1274 ,  10 ,  385 ,  12 ,  380 ,  3 ,  4 ,  1 ,  3 ,  306002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172701 ,  6 ,  6 ,  70 ,  3 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  814 ,  10 ,  251 ,  12 ,  241 ,  1 ,  2 ,  1 ,  1 ,  307003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173701 ,  6 ,  6 ,  70 ,  3 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  1096 ,  10 ,  335 ,  12 ,  325 ,  2 ,  3 ,  1 ,  2 ,  307003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172702 ,  6 ,  6 ,  70 ,  1 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  804 ,  10 ,  241 ,  12 ,  251 ,  1 ,  2 ,  1 ,  1 ,  307001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173702 ,  6 ,  6 ,  70 ,  1 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  1086 ,  10 ,  325 ,  12 ,  335 ,  2 ,  3 ,  1 ,  2 ,  307001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172703 ,  6 ,  6 ,  70 ,  2 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  809 ,  10 ,  246 ,  12 ,  241 ,  1 ,  2 ,  1 ,  1 ,  307002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173703 ,  6 ,  6 ,  70 ,  2 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  1091 ,  10 ,  330 ,  12 ,  325 ,  2 ,  3 ,  1 ,  2 ,  307002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172801 ,  6 ,  6 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  922 ,  10 ,  283 ,  12 ,  273 ,  1 ,  2 ,  1 ,  1 ,  308003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173801 ,  6 ,  6 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  1242 ,  10 ,  379 ,  12 ,  369 ,  2 ,  3 ,  1 ,  2 ,  308003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172802 ,  6 ,  6 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  912 ,  10 ,  273 ,  12 ,  283 ,  1 ,  2 ,  1 ,  1 ,  308001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173802 ,  6 ,  6 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  1232 ,  10 ,  369 ,  12 ,  379 ,  2 ,  3 ,  1 ,  2 ,  308001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
172803 ,  6 ,  6 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  917 ,  10 ,  278 ,  12 ,  273 ,  1 ,  2 ,  1 ,  1 ,  308002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
173803 ,  6 ,  6 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  1237 ,  10 ,  374 ,  12 ,  369 ,  2 ,  3 ,  1 ,  2 ,  308002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
191200 ,  9 ,  9 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  9 ,  53 ,  11 ,  53 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  402000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192200 ,  9 ,  9 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  9 ,  71 ,  11 ,  71 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  402000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193200 ,  9 ,  9 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  9 ,  96 ,  11 ,  96 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  402000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
191300 ,  9 ,  9 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  9 ,  71 ,  11 ,  71 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  403000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192300 ,  9 ,  9 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  9 ,  95 ,  11 ,  95 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  403000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193300 ,  9 ,  9 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  9 ,  129 ,  11 ,  129 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  403000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
191401 ,  9 ,  9 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  85 ,  29 ,  17 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  404003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192401 ,  9 ,  9 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  113 ,  29 ,  24 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  404003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193401 ,  9 ,  9 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  150 ,  29 ,  32 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  404003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
191402 ,  9 ,  9 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  11 ,  90 ,  29 ,  17 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  404001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192402 ,  9 ,  9 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  11 ,  118 ,  29 ,  24 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  404001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193402 ,  9 ,  9 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  11 ,  155 ,  29 ,  32 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  404001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
191403 ,  9 ,  9 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  90 ,  29 ,  17 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  404002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192403 ,  9 ,  9 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  118 ,  29 ,  24 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  404002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193403 ,  9 ,  9 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  155 ,  29 ,  32 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  404002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192501 ,  9 ,  9 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  137 ,  29 ,  29 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  405003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193501 ,  9 ,  9 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  183 ,  29 ,  39 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  405003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192502 ,  9 ,  9 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  11 ,  142 ,  29 ,  29 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  405001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193502 ,  9 ,  9 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  11 ,  188 ,  29 ,  39 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  405001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192503 ,  9 ,  9 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  142 ,  29 ,  29 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  405002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193503 ,  9 ,  9 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  188 ,  29 ,  39 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  405002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192601 ,  9 ,  9 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  161 ,  29 ,  34 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  406003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193601 ,  9 ,  9 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  216 ,  29 ,  47 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  406003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
194601 ,  9 ,  9 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  290 ,  29 ,  63 ,  0 ,  0 ,  3 ,  4 ,  1 ,  3 ,  406003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192602 ,  9 ,  9 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  11 ,  166 ,  29 ,  34 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  406001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193602 ,  9 ,  9 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  11 ,  221 ,  29 ,  47 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  406001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
194602 ,  9 ,  9 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  11 ,  295 ,  29 ,  63 ,  0 ,  0 ,  3 ,  4 ,  1 ,  3 ,  406001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192603 ,  9 ,  9 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  166 ,  29 ,  34 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  406002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193603 ,  9 ,  9 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  221 ,  29 ,  47 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  406002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
194603 ,  9 ,  9 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  295 ,  29 ,  63 ,  0 ,  0 ,  3 ,  4 ,  1 ,  3 ,  406002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192701 ,  9 ,  9 ,  70 ,  3 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  9 ,  186 ,  29 ,  40 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  407003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193701 ,  9 ,  9 ,  70 ,  3 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  9 ,  249 ,  29 ,  54 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  407003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
